Content,Sentiment
"Thái Nguyên vẫn có nhiều địa điểm du lịch hấp dẫn, với sơn thủy hữu tình, phù hợp với các chuyến du lịch nghỉ dưỡng hoặc du lịch về nguồn tìm hiểu lịch sử. Đặt chân đến Thái Nguyên, ngay trung tâm thành phố bạn có thể tới tham quan Bảo tàng dân tộc Việt Nam, tại đây đã sưu tầm gần 4000 tài liệu, hiện vật, phim ảnh có giá trị về những nét văn hóa đặc trưng của các dân tộc sinh sống trên lãnh thổ Việt Nam. Bộ sưu tập về công cụ sản xuất nông nghiệp, săn bắn, hái lượm, nghề thủ công, những trang phục lộng lẫy mang nhiều màu sắc với hoa văn trang trí độc đáo của các dân tộc. Bạn có thể tìm hiểu về phong tục tập quán của từng dân tộc tại nơi đây trước khi có cơ hội trải nghiệm thực sự trong hành trình khám phá Thái Nguyên.                  Thái Nguyên được mệnh danh là Thủ đô gió ngàn với  ATK - Khu an toàn kháng chiến thời kì chống thực dân Pháp mà Bác Hồ cùng các vị lãnh đạo cấp cao của nước ta làm việc. 
                                              Ngày nay tại ATK còn rất nhiều di tích về nơi ở và là việc của Bác, đây là nơi ghi lại nhiều sự kiện trọng đại trong lịch sử của dân tộc Việt Nam. Ngày 06/12/1953, ở đồi Tỉn Keo, bộ chính trị đã họp thông qua kế hoạch tác chiến, triển khai chiến dịch Đông Xuân để làm nên chiến thắng Điện Biên Phủ lừng lẫy 5 châu, chấn động địa cầu. Những sắc lệnh quan trọng cũng được ký và ban hành tại đây, trong đó có luật về nghĩa vụ quân sự, sắc lệnh tổng động viên....giảm tô và cải cách ruộng đất...ATK cũng là nơi diễn ra nhiều cuộc ngoại giao của nước Việt Nam thời bấy giờ.
                                              Nếu du lịch Thái Nguyên vào dịp sau tết Nguyên Đán, thì Thái Nguyên có  rất nhiều các lễ hội lớn, bé khác nhau. Nổi tiếng và thu hút khách du lịch nhiều nhất có lẽ là lễ hội đền Đuổm ở xã Đông Hạt, huyện Phú Yên. 
                                              Được xây dựng từ thời nhà Lý, thờ phò mã Dương Tự Minh và 2 người vợ là Diên Bình công chúa và Thiều Dung công chúa.
                                              Có 3 ngôi đền chính tại ngôi đền này là đền Thượng, đền Trung và đền Hạ. Các công trình trong cụm di tích đền Đuổm được xây dựng trên một vùng thiên nhiên đẹp. Chính vì vậy đền Đuổm không chỉ là một di tích thông thường, mà nó còn thu hút du khách bởi vẻ đẹp của thiên nhiên xung quanh.
                                              Tham qua các di tích lịch sử xong, chúng ta có thể bắt đầu một hành trình mới tới các danh lam thắng cảnh tại Thái Nguyên. Điểm dừng chân đầu tiên bạn nên ghé qua đó là Hồ Núi Cốc- nơi khơi nguồn cảm hứng cho rất nhiều Nhạc sĩ sáng tác các ca khúc nổi tiếng về Thái Nguyên như Huyền Thoại Hồ Núi Cốc (Phó Đức Phương), Thái Nguyên tình anh tình em (Trịnh Việt Hùng)….. Cách trung tâm thành phố Thái Nguyên chỉ 15km. Nổi tiếng với vẻ đẹp thiên nhiên tự tao bao năm nay và bởi cả sắc màu truyền thuyết, lôi cuốn về nàng Công - chàng Cốc. 
                                              Trong hồ có tới hơn 89 hòn đảo, có đảo là rừng cây xanh, có đảo là nơi trú ngụ của đàn cò, có đảo là quê hương của loài dê, có đảo là nơi thờ bà Chúa Thượng Ngàn. Sự tĩnh lặng của mặt hồ và nét bí ẩn của các hòn đảo tạo nên một màu sắc lôi cuốn, thu hút khó tả với những du khách khi tới đây.
                                              Để thuận tiện cho việc tham quan và tìm hiểu tại Hồ Núi Cốc, hiện nay hệ thống nhà nghỉ và bến tắm đã được quy hoạch, với đầy đủ các dịch vụ nghỉ ngơi, thư giãn. Giúp cho việc vui chơi, giải trí tại Hồ Núi Cốc ngày càng hấp dẫn du khách.
                                              Ngoài Hồ Núi cốc thì địa danh du lịch Hang Phượng Hoàng và Suối Mỏ Gà là một quần thể thắng cảnh đẹp vào bậc nhất của tỉnh Thái Nguyên bởi phong cảnh thiên nhiên hùng vĩ, hang động đẹp mà bạn cũng không thể bỏ qua. Đằng sau cái tên Phượng Hoàng là cả một câu chuyện li kì, cảm động được lưu truyền cho tới ngày nay.
                                              Lên tới cửa hang bạn có thể phòng tầm mắt bao quát được phong cảnh ở vùng này. Hang gồm có 3 tầng: tầng thượng là hang Dơi, giữa gọi là hang Sáng, cuối gọi là hang Tối. Ánh sáng ở cả 3 cửa hang chính chiếu vào những nhũ đá trong hang tạo ra khung cảnh lung linh, huyền ảo rất hấp dẫn du khách.
                                              Sau khi đi bộ khám phá hang Phượng Hoàng mệt rồi thì Suối Mỏ Gà là một nơi dừng chân lí tưởng để cho bạn nghỉ ngơi và thư giãn.
                                              Nằm ngay kế bên hang Phượng Hoàng, suối Mỏ Gà có nhiều dòng nước từ trong hang chảy ra, với nhiều bến tắm để dừng chân. Dòng nước trong veo, mát rượi của tự nhiên sẽ giúp bạn thư giãn sau một hành trình khám phá đầy thú vị.
                                              Bất cứ vùng đất nào cũng có những đặc sản riêng biệt. Không chỉ nổi tiếng với thương hiệu trà Thái Nguyên. Tại mảnh đất này còn có rất nhiều đặc sản của các dân tộc sinh sống tại đây như Xôi thập cẩm, Bánh chưng Bờ Đậu, Bánh Cooc mò của người Tày, Nùng, Đậu phụ Bình Long, Bánh Ngải, Cơm lam Định Hóa, trám Hà Châu, chè Tân Cương.....Cùng rất nhiều những món ngon khác khi bạn đến
                                              ",1
Làng duy nhất ở Việt Nam chuyên làm vàng quỳ,1
Không đắt lắm so với ngoài phố,1
"Phong cảnh đẹp, không quá đông khách như các bãi biển khác khi vào mùa hè so với các bãi biển ở phía Bắc. Tàu và khách sạn giá cả hợp lý.",1
Là 3 điểm highlights của Nghệ An. Được cái gần Hà nội nên dễ đi. Con người còn thuần thiện. Tuy bãi biển không đẹp lắm nhưng một kỳ nghỉ ngắn 2 ngày là ổn.,1
"Phong cảnh ở Bali thật tuyệt vời, người dân mến khách với hơn 95% dân số theo đạo Hindu mặc dầu Indonesia là đất nước Hồi giáo. Văn hóa Ấn độ ảnh hưởng rất lớn đến các đền ở Bali.",1
"Bãi biển đẹp và sạch hơn rất nhiều so với Pattaya, đi tàu cao tốc ra đảo cũng thú vị hơn. Buổi tối ở Phuket rất náo nhiệt, có nhiều nơi đáng để xem khi đến đây. Thích tự do thám hiểm thành phố về đêm.",1
"Angkok Wat, Angkok Thom thật là hùng vĩ, xứng đáng di sản thế giới là nền văn minh của đế chế Khmer. Dân Campuchia khá hiền lành, giao thông đi lại dễ dàng mặc dù là điểm hấp dẫn du khách nhất ở Đông Nam Á.",1
"Chỉ có thể nói rằng đây là nơi lý tưởng và đáng sống. Sáng sáng đi tắm biển ngắm bình minh, chiều chiều đạp xe quanh những con kênh nhỏ ngắm cò trắng bay và hoàng hôn trên bãi sông, rồi tối tối lại lang thang trong phố cổ ngắm đèn lồng đỏ, nghe nhạc...",1
" Giá rất rẻ, chỉ với một số tiền nhỏ có thể thử hết đặc sản của Huế",1
"Không gian ấm cúng, tiện nghi vừa đủ, vị trí thuận lợi và giá cả rất phải chăng. Đặc biệt, mình rất ấn tượng với sự thân thiện của chủ khách sạn.",1
Được trải nghiệm cảm giác làm một người nông dân thật tuyệt vời.,1
Ấn tượng nhất có lẽ là đàn khỉ khá đông ở trước sân chùa,1
"Thiên nhiên ưu đãi, khí hậu mát mẻ quanh năm. con người thân thiên. nhiều cảnh vật thiên nhiên kỳ vĩ với vẻ đẹp hoang sơ trữ tình",1
 Rất rộng,1
"Thực sự yên bình và lãng mạn. Phố cổ hoành tráng va nhộn nhịp nhưng không có tiếng động cơ. Đèn lồng sáng rực, trên bến dưới thuyền tấp nập khách Âu, trung tâm mua sắm sầm uất.",1
Tôi không có gì phàn nàn về kỳ nghỉ dưỡng của mình tại ks 5 sao ở Đà Nẵng - Quá tuyệt cho 1 kỳ nghỉ hè,1
"Đại Tướng Võ Nguyên Giáp là thần tượng của mình, nên kể từ khi Người mất, mình rất muốn một lần đạp xe về viếng mộ Người. Đã nhiều lần về quê Quảng Bình, nhưng mình biết quãng đường ~500km từ Hà Nội tới Đồng Hới là một thách thức cho bất kỳ cua-rơ nghiệp dư nào, nhất là khi bạn đã trên/dưới 40 tuổi.
                                              Mình quyết định phải chuẩn bị cho thật tốt:
                                               + Tập luyện xe đạp hàng ngày, đặc biệt là thời gian sát chuyến đi, mình tập leo cầu Nhật Tân và các kiểu dốc khác nhau. Mỗi ngày chỉ mất khoảng 2h vào buổi sáng, nhưng thực sự rất có ích.
                                               + Tìm đồng đội cùng tham gia: mình đã rủ nhiều người, nhưng sát chuyến đi, chỉ còn Lân. Thực tế sau đó cho thấy, đoàn đi không cần nhiều, nhưng cần có ít nhất 1 đồng đội để hỗ trợ nhau.
                                               + Chuẩn bị xe cộ: vì đi không có thêm trợ giúp nào, và chỉ sở hữu những chiếc xe Thống Nhất cũ, bọn mình quyết định mang theo đầy đủ dụng cụ bơm vá, sửa chữa cơ bản; và trước chuyến đi, ra cửa hàng bảo dưỡng toàn bộ xe, tra dầu mỡ...
                                              Và tất cả đã sẵn sàng, chỉ cần mang theo ít đồ dùng cá nhân, quần áo và... tiền mặt.
                                              
                                              28/4/2015, Hai anh em lên đường; xuất phát từ Ngã tư Vọng lúc 6h sáng. Dự kiến ngày đầu tiên sẽ đạp khoảng ~200km, tới Tĩnh Gia. Tuy nhiên, mọi việc không suôn sẻ như vậy. Chưa tới 12h, hai anh em đã tới Ninh Bình nghỉ ăn trưa, nhưng buổi chiều trời nóng, lại mệt hơn, tốc độ đạp giảm đi trông thấy, đến 7h thì trời tối hẳn, Lân lại quên không mang đèn pin (mình thì có đèn, nhưng quên mang sạc :(, nên cũng cố gắng dùng tiết kiệm), xe ô tô thì phóng nhanh hơn, khả năng quan sát hạn chế, dù còn cách điểm nghỉ dự kiến ~20km, hai anh em quyết định nghỉ lại. Nhà nghỉ và quán ăn ven đường nhiều và rất rẻ. Hai anh em ở 1 phòng đôi hết 250k.
                                              Bài học rút ra là: nên chuẩn bị đồ dùng kỹ lưỡng hơn, đèn pin loại mạnh, sạc, nhiều đèn nhấp nháy gắn rìa xe, bánh xe... để nếu bắt buộc phải đi buổi tối (dù rất rất không nên) thì các phương tiện khác lưu thông trên đường dễ quan sát mình hơn.
                                              Sáng 29/4, hai anh em quyết định xuất phát sớm hơn, từ 5h30, để bù quãng đường chưa hoàn thành hôm trước. Dọc đường, chọn các quán có đông người bản địa ăn, sáng trưa, chiều, tối... đều rất ngon và rẻ. Kinh nghiệm ngày hôm đầu tiên cho thấy, nên chia thành nhiều bữa, ăn, uống vừa phải để chỉ cần nghỉ 1 lúc là có thể đạp tiếp. Nhờ vậy, ngày thứ 2, hai anh em nuốt tiếp quãng đường 180km nữa tới Hà Tĩnh. Tuy cũng chưa được như dự định trước chuyến đi, nhưng thực sự 2 ngày đạp được 360km là không tệ với đội xe trên/dưới 40t, chạy xe Thống Nhất :)
                                              Ở Hà Tĩnh, chúng mình quyết định chọn một nhà nghỉ ở cuối thành phố (rất rẻ, có 200k) để sáng hôm sau rời Hà Tĩnh sớm. Trước đó, khi dừng ở Vinh, Lân đã mua một bộ đèn soi ếch 80k, chạy ắc qui, sáng rực luôn.
                                              Rút kinh nghiệm từ 2 ngày trước, sáng 30/4, anh em quyết định xuất phát sớm hơn nữa, từ 4h30. Ngoài việc cố gắng bù lại quãng đường chưa thực hiện được theo dự định, chúng mình muốn có mặt tại khu mộ Đại Tướng trước để viếng mộ Người đúng giờ. 40 năm trước, 11h30 ngày 30/4/1975, đại đội trưởng đại đội 4, lữ đoàn xe tăng 203, Bùi Quang Thận, đã cắm lá cờ quyết chiến quyết thắng lên nóc dinh Độc Lập. 40 năm sau, 11h30 ngày 30/4/2015, hai anh em chúng mình kính cẩn nghiêng mình trước mộ Đại Tướng tổng tư lệnh, người đã dẫn dắt quân và dân Việt Nam anh hùng giành chiến thắng trước mọi kẻ thù.
                                              Rời khu mộ Đại Tướng, chúng mình ăn trưa ở một quán ngay lối ra vào rồi tiếp tục theo đường 1 đạp về Đồng Hới. Nhưng mọi tính toán, kinh nghiệm đều chưa bao giờ là đủ, qua mấy quãng đường xấu đang sửa, xe đạp của Lân bị gãy 2 nan hoa, cong vành, không thể đi tiếp. Chúng mình cũng không mang theo nan hoa dự trữ nên dắt bộ một lát thì phát hiện ra một hàng sửa xe và rẽ vào. Hàng sửa xe có nan hoa, nhưng khi mở líp ra để lắp thì lại không có dụng cụ chuyên dùng (cái này cũng là lỗi do chúng mình chưa chuẩn bị kỹ, cứ nghĩ là chỉ cần những dụng cụ cơ bản) nên phải đột bằng búa và sau một hồi toát mồ hôi, bác chủ quán đã &quot;đầu hàng&quot;. Mục tiêu viếng mộ Đại Tướng đã hoàn thành và trời cũng đã về chiều, nên Lân quyết định bắt xe khách quay về Hà Nội trước, mình thì tiếp tục đạp về quê còn cách đó 90km nữa. Đã thấm mệt, lại đạp 1 mình, phải đến 9h tối mình mới về đến nhà.
                                              Trưa 1/5, sau bữa liên hoan gia đình, theo lịch trình, mình đạp xe quay về Đồng Hới, vé ô tô đã mua sẵn (chúng mình đã tính sẵn từ nhà là chỉ đạp 1 chiều, chiều về bằng ô tô). Ngồi thưởng thức các món quê hương cùng ông anh họ. 6h30 tối ra xe ô tô, mình nhớ ra là quên chưa mua vé cho xe đạp nên mới hỏi. Sát giờ quá nên phải thêm 250k cho xe đạp (vé người Đồng Hới - Hà Nội có 230k); nếu biết hỏi mua sớm hơn thì chỉ 120k vé cho xe đạp thôi (Lân đã xác nhận việc này). Ô tô xuất phát đúng giờ, về đến Hà Nội khoảng 5h sáng; mình lại lấy xe xuống đạp về nhà, kết thúc hành trình về thăm mộ Đại Tướng và thăm quê.
                                              Tổng kết lại, mình đi bằng xe đạp hết 3 ngày, ở lại quê 1 ngày, và về Hà Nội thêm 1 đêm nữa. Nếu chỉ thăm mộ Đại Tướng rồi quay về (như Lân) thì hết 3 ngày, 3 đêm (2 đêm nghỉ dọc đường và 1 đêm trên ô tô quay về). Tiền tiêu không đáng kể, nếu không kể ăn uống (như ở Hà Nội vẫn thế :), mỗi anh em tiêu hết khoảng 800k.
                                              Ngoài ra, thu thập được rất nhiều kinh nghiệm thực tế, đặc biệt trong công tác chuẩn bị trước chuyến đi. Mình và Lân quyết định sẽ tiếp tục tổ chức tiếp các Tour de XXX trong thời gian tới. Trong điều kiện thời gian eo hẹp, chỉ nghỉ được 3-5 ngày là nhiều, bọn mình sẽ đi ô tô đến Đồng Hới rồi đạp đi Nha Trang, quay về bằng phương tiện khác... cứ như vậy, sẽ có ngày hoàn thành được ước mơ xuyên Việt, xuyên Asean, châu Á và vòng quanh thế giới :)
                                              
                                              Hy vọng những kinh nghiệm này cũng sẽ bổ ích cho nhiều người thích du lịch, đặc biệt là xe đạp. Và hãy luôn nhớ, mình cũng giống như các bạn, chỉ là dân nghiệp dư, đạp xe vòng vòng ngày 20-30km cho vui, nhưng với quyết tâm và sự chuẩn bị tốt, chắc chắn ta sẽ khám phá được những giới hạn tưởng như không thể và thấy cuộc đời lại ngày một đẹp hơn.
                                              Chúc các bạn có những chuyến đi vui vẻ.",1
"Khách sạn đẹp, gần sân bay, giá rẽ, nhiều điểm tham quan đẹp và có giá trị. Hải sản ngon và tuyệt vời, không bị chặt chém. Tắm biển thật là thích.",1
"Chuyến đi chỉ có 2 người đến thành phố Hoa Đà Lạt, cảm giác của chúng tôi như được về nhà, Đà Lạt tình yêu và nỗi nhớ, Đà Lạt của những rừng thông, vườn rau những di tích danh lam, thắng cảnh nhưng điều làm tôi nhớ nhất về Đà lạt đó là những bông hoa xinh đẹp, mùa nào cũng có những bông hoa khoe sắc, đi bất cứ những nẻo đường nào ở Đà Lạt chúng ta cũng thấy hoa, đường hoa, nhà hoa, màu vàng cam của hoa cúc quỳ, màu vàng tươi của hoa Mimosa màu hoa của tình yêu và nỗi nhớ tượng trưng cho mối tình chung thủy của Đà lạt và du khách. 
                                              Trải qua 1 đêm trên xe giường nằm sáng hôm sau Đà Lạt hiện ra trong mắt chúng tôi nguyên vẹn như 1 nàng công chúa ngủ trong rừng. 
                                              Điểm đầu tiên mà chúng tôi đặt chân đến đó là chợ Đà Lạt, ngôi chợ lâu đời, cổ kính nằm ngay trung tâm kế bên Hồ Xuân Hương thơ mộng và trữ tình. 
                                              Nếu ai hỏi tôi nét đẹp của chợ Đà Lạt là vào khi nào thì xin thưa các bạn vào lúc sáng sớm, khoảng 5h, lúc đó cũng là lúc chợ hoạt động, rau củ, hoa tươi ngon từ khắp nơi đổ về được bày bán ngay tại chợ ngày xưa cũng vậy còn bây giờ cũng vậy. 
                                              Sau khi nghỉ ngơi khoảng 2h chúng tôi bắt đầu chuyến đi khảo sát Đà Lạt xưa và nay. Điểm đầu tiên mà chúng tôi đến đó là Hội Quán giao lưu âm nhạc, nơi đây vừa là điểm tập trung những người thích dòng nhạc tiền chiến vừa là điểm dạy khiêu vũ. Sau khi làm việc với anh Ngọc chủ quán về việc chuẩn bị chỗ đốt lửa trại và giao lưu chúng tôi tiếp tục hành trình khám phá Đà Lạt.  
                                              Điểm thứ 2 trong hành trình là Vườn Dâu Tây chị Mai, nhìn những trái dâu xinh tươi mơn mởn chỉ muốn cắn ngay, những trái dâu đỏ rực còn đọng lại vài giọt sương đêm, vườn dâu lớn và rộng, cơ man nào là dâu, để đầu tư 1 khu vườn như vậy hẳn chị Mai đã bỏ rất nhiều công sức nào là chăm sóc, bón phân, tưới nước…mọi thứ đều được làm tự động theo 1 quy trình khép kín. Chúng tôi chia tay với vườn Dâu đến với 1 điểm lịch sử Đà Lạt mà ai cũng biết nhưng đối với du khách thì còn khá xa lạ đó là Khu Lăng Mộ Ông Nguyễn Hữu Hào- điền chủ lớn nhất của Miền Nam cũng là cha của Nam Phương Hoàng Hậu, khu lăng mộ nằm trên một sườn đồi bao bọc bởi rừng thông cổ thụ hàng trăm năm tuổi, những ngôi mộ cổ kính đậm nét rêu phong cô tịch quả là 1 nơi yên tỉnh và có phong thủy rất tốt để cho 1 giấc ngủ ngàn thu. Cổng vào khu mộ là những hàng trụ biểu (giống như lăng tẩm vua chúa ở Huế) vừa uy nghi vừa giản dị biết bao dù trải qua thăng trầm, biến đổi của thời gian thì đây vẫn là 1 di tích lịch sử quan trọng của thành phố Đà Lạt. 
                                              Điểm thứ 3 mà chúng tôi đến đó là Trang Trại Cà Phê Chồn, nằm ở dưới 1 thung lũng, đường vào trang trại quanh co, khúc khủy, loanh quanh, khi đi vào trang trại con đường làm tôi liên tưởng đến 2 câu thơ xứ Nghệ “Đường vô xứ Nghệ loanh quanh – Non xanh nước biếc như tranh họa đồ” Anh Minh chủ trang trại đón tiếp chúng tôi rất nồng hậu, chúng tôi tham quan những vườn cà phê, những hạt cà phê đỏ chín mọng, xum xuê bên cạnh là những chú chồn xinh xắn mắt to tròn ngây thơ nhìn chúng tôi, chúng thản nhiên ăn những hạt cà phê một cách ngon lành, chúng tôi được thưởng thức cà phê chồn qua 1 công cụ pha cà phê rất đặc biệt do chính ông chủ sử dụng (máy này của Việt Nam 100% nhé) 
                                              Sau khi chụp vài tấm hình làm kỷ niệm chúng tôi tạm chia tay với những giọt cà phê thơm nồng quay về khu Tượng Đài Ông Yersin, ở đây người ta đang trang trí những cây thông và hình tượng ông già noel giữa tiết trời se lạnh hình ảnh làm tôi nhớ đến 1 mùa giáng sinh an lành với tuyết phủ trắng mọi nẻo đường Đà Lạt và ông già Noel cưỡi trên chiếc xe tuần lộc phát quà cho trẻ em. 
                                              Ga Đà Lạt luôn là điểm mà không chỉ người dân Đà Lạt muốn đến mà tất cả du khách đặt chân đến Đà Lạt đều phải ghé qua bởi vì dây là 1 điểm gắn liền với lịch sử hình thành Đà Lạt, chiếc đồng hồ tại Ga Đà Lạt ghi lại giờ khắc mà Bác Sĩ Yersin đã tìm ra cao nguyên Lang Biang, tại đây vẫn cò lưu giữ chiếc đầu máy xe lửa cổ kính và tuyến xe lửa từ Ga đi trại Mát vẫn khởi hành thường xuyên khi có khách đăng ký với giá vé là 75.000đ/người (khứ hồi).
                                              Chúng tôi trở về chợ Đà Lạt vẫn khung cảnh tấp nập kẻ bán người mua những gian hàng áo len, nón len màu sắc sặc sở, tuy khác với chợ Đà Lạt trước kia nhưng vẫn còn đó những dãy quán cafe Làng Văn nằm ở trên sườn đồi ngay trước chợ. 
                                              Khách sạn Golf 3 là một trong những khách sạn lâu đời của Đà Lạt nằm sừng sững uy nghi bên hông chợ ngay trục đường Nguyễn Thị Minh Khai, cách đó không xa là cây Phượng Tím – là một trong biểu tượng của Đà Lạt, trước đây chỉ có 1 cây duy nhất do kỹ sư Lương Văn Sáu mang về trồng. 
                                              Trời đổ mưa phùn, Tôi bước vội tìm chỗ trú mưa bất ngờ tôi lại lạc bước vào bên hông chợ trước mắt tôi là quán cà phê Tùng, đối với tôi nói riêng và tín đồ nhạc Trịnh nói chung thì ai cũng biết đây là nơi mà Nhạc sỹ Trịnh Công Sơn đã gặp gỡ nữ hoàng nhạc Trịnh ca sỹ Khánh Ly trong một chiều mưa. Cũng giống như bây giờ trong lúc lang thang ở chợ Đà Lạt, bất chợt trời đổ cơn mưa, ông cũng như bao nhiêu người khác đã bước vào quán cà phê Tùng trong lúc thưởng thức ly cà phê giữa không gian mưa lạnh thì cách bàn ông không xa có 1 nhóm thanh niên Nam Nữ ngồi đàn hát với nhau (đó là nét đặc trưng của người Đà Lạt xưa) và bất chợt ông nghe thấy một giọng nữ cao vút đó chính là nữ ca sĩ Khánh Ly. Sau đó cả 2 cùng về Sài Gòn và ca sĩ Khánh Ly đã làm cho dòng nhạc Trịnh phát triển vượt bậc với bài hát đầu tiên là Ướt Mi. 
                                              Có người chê cà phê ở Tùng không có gì xuất sắc lắm, có người than nhạc ở Tùng buồn quá, có người lại nói không gian ở Tùng chật chội nhưng không ai phủ nhận sự hiện diện hơn nửa thế kỷ của cà phê Tùng tại thành phố sương mù. 
                                              Sự hiện diện mang tính cách lịch sử gắn liền với thành phố Đà Lạt. Phong cách, kiểu dáng của quán thuở ấy tới bây giờ, lúc nào cũng vẫn vậy. Vẫn những bàn ghế trang trọng mà đơn giản giữ mãi một vẻ không cũ không mới trong tiếng nhạc vừa đủ nghe và cũng vừa đủ để chuyện trò. Tính cho đến ngày nay, cà phê Tùng đã hiện diện ở Đà Lạt hơn một nửa thế kỷ. Chú Tùng nay đã qua đời nhưng những người trong gia đình vẫn còn giữ truyền thống của một tiệm cà phê cổ. Những chiếc bàn cũ kỹ, những bức tranh bạc mầu, những miếng gỗ ốp tường và cả chiếc cửa ra vào lúc nào cũng mở hé là tất cả những gì Tùng xưa bắt đầu và Tùng nay gìn giữ.
                                              Sau khi ôn lại những kỷ niệm cũ, tôi quay phòng nghỉ ngơi. Gần 16h chúng tôi tiêp tục cuộc du khảo đó là Nhà Thờ Du Sinh – một trong những nhà thờ cổ xưa nhất của Đà Lạt – ngôi nhà thờ nằm nép mình trong một vườn hoa, tuy cũ kỹ rêu phong nhưng lại toát lên dáng vẻ cổ kính và uy nghi, đối với giáo dân Đà Lạt thì ngôi nhà thờ này đã gắn liền với kỹ niệm đời cha, đời ông của họ sau khi tham quan nhà thờ chúng tôi chạy vào đường Phù Đổng Thiên Vương để đến với 1 ngôi trường nổi tiếng của Đà Lạt là trường Cao Đẳng Sư Phạm Đà Lạt, một ngôi trường có kiến trúc đẹp nhất của Đà Lạt với dãy hành lang hình huyền nổi bật là cái tháp, nghe đâu khi xây dựng mục đích là để làm nhà thờ nhưng sau đó lại sử dụng làm trường học, trong sân trường tha thướt những tà áo dài, nữ sinh Đà Lạt trông thật duyên dáng trong những chiếc áo dài cách điệu bằng những chiếc áo len mỏng xinh xắn, nổi bật, mái tóc dài gương mặt trái xoan luôn ửng hồng là nét duyên dáng của các thiếu nữ Đà Lạt luôn e ấp, ngượng ngùng khi có 1 ánh mắt nào đó liếc trộm của bạn trai hoặc người lạ. 
                                              Sau khi chụp vài tấm hình để làm kỷ niệm chúng tôi ghé vào 1 quán nhỏ ngay bến xe cũ Đà Lạt thưởng thức món mỳ Quảng, vị nồng cay của nước lèo cộng với sự dòn tan của bánh tráng và những sợi mỳ vàng rượm giữa không khí se lạnh tạo cảm giác chưa ăn mà đã thấy rất ngon.
                                              Chúng tôi về khách sạn làm vệ sinh cá nhân, nghỉ ngơi đến 19h chúng tôi lại tiếp tục khám phá Đà Lạt về đêm lúc này số lượng du khách đã đông hơn, tấp nập hơn, chợ đêm Đà Lạt với đủ màu sắc của ẩm thực và quà lưu niệm, áo len, khăn len…những hàng quán mọc lên như nấm nào là thịt nướng, sữa đậu nành nóng bốc khói nghi ngút như một làn sương mờ ảo bao quanh chợ Đà Lạt, chúng tôi đi dọc theo Hồ Xuân Hương mùa này quanh bờ hồ trăm hoa đua nhau khoe sắc cả những nàng cẩm tú cầu cũng chen vai sát cánh cùng nàng cúc Quỳ. 
                                              Chúng tôi đến cà phê Thủy Tạ nơi từng lưu dấu lịch sử Đà Lạt xưa kia, cái cảm giác “cà phê run” vẫn còn đọng lại trong tâm trí của người Đà Lạt xưa và nay vừa thưởng thức ly cà phê vừa ngắm cảnh hồ xao động bởi những cặp tình nhân cùng nhau đạp Vịt trên hồ. Xe ngựa là 1 phương tiện di chuyển độc đáo mà Đà Lạt vẫn còn sử dụng để phục vụ cho du khách, những chú ngựa to khỏe sải bước lộc cộc, lộc cộc mang lại những âm thanh vui tai và không thể thiếu của Đà Lạt ngoài tiếng chuông nhà thờ vào mỗi buổi chiều làm lễ. “Đà Lạt lối xưa xe ngựa hồn du khảo” là thế.",1
