ID	Sentiment	Content
88	1	Trong chuyến du lịch Nha Trang 2 năm trước, vợ chồng minh thuê 1 cái xe máy đi lang thang khắp nơi ở Nha Trang, trong đó có điểm tham quan Tháp Bà Po Nagar (đi xe máy mình nhớ mất khoảng 20 phút từ trung tâm). Leo chỉ khoảng mấy chục bậc thang là bạn đã lên đến Tháp (một quang cảnh tuyệt đẹp mở ra trước mắt bạn). Cách mặt nước biển không quá cao, nhưng từ trên đền, bạn có thể ngắm cảnh thành phố tuyệt đẹp, không khí thì rất trong lành. Các bạn lưu ý ăn mặc lịch sự khi tham quan Tháp Bà (theo nội quy) nhé.
89	1	"Nơi nên đến nếu bạn là Phật tử. Người Thái quá giỏi trong việc biến một nơi đáng lẽ hoang vắng thành một điểm du lịch. Hình tượng Phật rất lớn bằng quả núi cao hàng trăm mét, đường nét chạm bằng vàng. Trước mặt là một sân lớn để quan sát và chụp ảnh.
                  Nên rẽ vào nơi này khi đi Noong Noch Garden vì khoảng cách không xa"
90	1	"Chùa lớn, từ thành phố đã nhìn thấy tượng Quan thế âm. Đường đi lên chùa đẹp, thuê xe máy chạy thoải mái. Chùa xây mới, rất hoành tráng.
Khuôn viên chùa rất rộng. View từ chùa xuống biển và thành phố Đà nẵng rất tuyệt. 
Nên đi thăm chùa vào buổi sáng cho mát."
91	1	Hai vợ chồng mình đã đến chơi và shopping tại khu mua sắm The One (mình thì không có nhu cầu shopping tại đây, vợ thì có nhưng không tìm được đồ ưa thích tại The One). Cá nhân mình đánh giá đây là một trong những điểm shopping cỡ nhỏ tại Hong Kong, không có nhiều thứ hay lắm (mình nhớ là bán quần áo, mỹ phẩm là chính thì phải). Nếu các bạn muốn tìm được đa dạng thứ muốn mua thì nên đến các khu mua sắm lớn hơn như Olympian City, Pacific Place... nhé.
92	1	Bãi tắm khá rộng. Ở đây mới xây dựng công viên nước, có môn chèo thuyền phao, có cầu trượt.. cho trẻ em. Về trải nghiệm tắm biển thì không có gì đặc biệt lắm (đoàn đông người + thời tiết đẹp chắc sẽ vui hơn) 
93	1	Đây là điểm tham quan thú vị mà bạn nên đi hàng tối tại Đà Nẵng, lý do vì hàng tối ở đây không khí rất vui (có rất nhiều người dân, các bạn trẻ, khách du lịch đến đây chơi), ngoài ra, ngắm cảnh từ cầu Rồng rất đẹp, không khí thì rất trong lành, mát mẻ.
94	1	Một cảng nhỏ chủ yếu là nơi cập bến và xuất phát của tàu du lịch, cũng có cả tàu cá loại nhỏ. Mọi người đều bận rộn, phong cảnh thì có view nhìn ra mấy ngọn núi ở vịnh. Mỗi lần tới đây tôi thấy vui vui :)
95	0	"Khá đắt. Một người 300-500k. Nếu chưa đi thì đi một lần cho biết hoặc dẫn khách nước ngoài lên đây. Các thuyền thường có ca múa nhạc dân tộc. Vừa ăn vừa ngắm Sài gòn bên sông, vừa xem múa hát dân tộc. Tàu chạy 1 vòng hết bữa là xong.
                  Đồ ăn thì buffet hoặc set menu. Món ăn cũng tạm tạm nhưng không có gì đặc sắc. Kiểu ăn du lịch ngắm cảnh nên như vậy cũng chấp nhận được."
96	1	"Chợ hai bên toàn quầy quần áo bán cho khách du lịch Tây. Nếu để mua sắm thì nên tới chỗ khác. Nếu để giải trí thì cũng không có gì.
                  Được nhất là mấy hàng ăn căng bạt ở chợ đêm. Ngồi ăn ngắm người qua lại cũng vui. Bếp mở, nướng, xào nhìn cũng hấp dẫn. Lần nào mình vào Sài gòn cũng qua đây ăn tối 1-2 lần"
97	1	"Angkor Thom là điểm thứ 2 phải đi sau Angkor Wat, và là cũng điểm kế tiếp trong hành trình small circuit.
                  Angkor Thom thực ra là một quần thể đền đài cổ kính nằm xen giữa rừng cây. Nổi tiếng nhất trong đó là Bayon, nhưng ngoài ra các đến khác cũng rất đẹp.
                  Để thăm hết Angkor Thom thì bạn phải đi bộ ít nhất 1 tiếng đồng hồ. Tuy là có cây cối nhưng cũng nóng nên không nên cho trẻ em đi.
                  Đây là điểm cần phải đi."
98	1	"Sau 10 ngày lang thang một mình ở Myanmar vào những ngày cuối mùa mưa, từ Yangoon đông đúc chật cứng, tới tĩnh lặng của Goldren Rock, lang thang giữa trời và nước ở hồ Inle, hay ngắm hoàng hôn trên cầu Ubein ở Mandalay thì Bagan sẽ là nơi mình mong muốn được trở lại nhiều nhất cùng với hồ Inle. Lòng tự hứa với lòng, rồi sẽ có một ngày ai đó sẽ dắt tay mình đi lang thang trên những con đường của Bagan một lần nữa. 
                                              Bagan, tên cũ là Pagan, hay là kinh đô cũ của vương quốc Pagan cổ, nằm ở miền Trung Myanmar. Ngồi trên máy bay nhìn xuống Bagan là cả một vùng bình nguyên bằng phẳng ngút ngàn đền và đền. Tầm khoảng 4,000 ngôi đền gì đó vào thời hoàng kim và hiện giờ còn giữ được khoảng trên 2,000 dấu vết.
                                              Xuống đến sân bay, bạn sẽ phải trả phí tham quan là 15USD, tức tầm khoảng 15,000kyats (đọc là chạt). Bạn nên giữ tấm vé này trong suốt thời gian ở Bagan để nhỡ có cảnh sát du lịch hỏi thì đưa ra. Tuy nhiên, không nên đổi tiền kyats quá nhiều, xài tiền đô vô tư. Mình xin lưu ý là tiền đô thì phải ở tình trạng tuyệt hảo nhất: không bẩn, không nếp gấp; còn tiền kyats thì rách, bẩn, kích cỡ khác nhau xài vô tư. Thẻ tín dụng dung khá hạn chế, chỉ dùng được trong một số resort lớn.
                                              Bagan có 3 vùng chính: Nayagung-U, Old Bagan và New Bagan. Thời tiết: nóng và rất nóng. Dễ chịu nhất là tháng 1-2. 
                                              Dân du lịch back pack thì thường ở Nayagung-U. Dễ dàng có thể tìm được chỗ ngủ tầm 10$/đêm. Ăn uống cũng khá rẻ. Đi xe đạp tầm 20 phút là đến Old Bagan.
                                              Khu Old Bagan thì tập trung hầu hết các khách sạn hay resort ngon lành. Đợt đấy mình cắn răng ở 3 đêm trong 1 cái resort là Bagan River View Hotel (chết vì tội thích hưởng thụ dù đang đi bụi). Được cái khu Old Bagan là khu trung tâm nên lấy xe đạp hay đi xe ngựa vòng vòng 1 tí là đến được hết các điểm đẹp ở Bagan.
                                              Khu New Bagan thì phần đông là dành cho cư dân địa phương. Các bạn Miến bảo, đợt di dân từ Old Bagan qua New Bagan, chính phủ thời đấy hê trong vòng có 1 vài ngày gì đấy... Nếu bạn thích tìm hiểu cuộc sống của cư dân địa phương thì nên lang thang khu vực đấy.
                                              Ở Bagan thì xem và làm gì? Đương nhiên là đền và đền. Có một số điểm must-see:
                                              -	Ngắm hoàng hôn hay bình minh ở đền Shwesandaw. Đây là điểm đep nhất để có thể nhìn toàn cảnh Bagan.  Đền có 5 tầng, 4 mặt có cầu thang nên trèo lên cũng dễ mỗi tội hơi bị dốc tí. 
                                              -	Bay khinh khí cầu ngắm hoàng hôn hay bình minh nếu gia đình có điều kiện.
                                              -	Đền Ananda Phaya: 4 phía của đền có 4 bức tượng Phật lớn. Tùy theo khoảng cách từ bạn đến bức tượng mà bạn sẽ thấy tầm mắt của tượng khác nhau: ngoài cửa – nhìn thẳng  và xa cách; đến giữa –trìu mến; khi bạn quỳ dưới chân tượng – ánh mắt tha thứ độ lượng đang nhìn xuống bạn.
                                              -	Nên tham quan bảo tàng Bagan (đóng cửa Chủ Nhật). Tham quan rồi mới thấy bảo tàng nhà mình làm trưng bày và triển lãm quá kém.
                                              -	Và hàng rất rất nhiều nơi khác nữa.
                                              Đi vòng vòng quanh Bagan có 2 cách: 1 là thuê xe đạp (thuê khoảng từ  4,000 đến 6,000 kyats một ngày tùy theo khả năng đàm phán ), 2 là đi xe ngựa, giống kiểu xe thổ mộ ở Đà Lạt (15,000kyats nửa ngày hay tầm 25,000 kyats cả ngày). Mấy bạn đánh xe không phải là tour guide chuyên nghiệp nhưng có thể giới thiệu các điểm đến chính của Bagan.
                                              Đồ ăn ở Bagan khá phong phú và dễ. Mình thì mê ly quán chay “Be kind to animals” ở khu Old Bagan. Đồ chay authentic, hơi mắc tí nhưng đáng đồng tiền bát gạo. 
                                              Bagan không chỉ có đền chùa. Bagan đẹp vì con người thuần hậu thật thà. Không ít lần trong 3 ngày ở đó mình bị lạc khi lang thang bằng xe đạp, dù khả năng tiếng Anh của các bạn không hề giỏi nhưng các bạn cực kỳ nhiệt tình trong việc chỉ dẫn, thậm chí còn ra dấu bảo mình đợi để đi tìm người có khả năng nói tiếng Anh giúp mình. Nhớ lần sau khi ngắm hoàng hôn, mình quen được mấy bạn từ Hongkong và Pháp nên rủ nhau cùng đi ăn tối ở Nayaung-U. Đến lúc đạp xe về Old Bagan thì trời tối um và không có đèn đường. Dọc đường về nhiều lần mình đươc các bạn trẻ  đi xe máy hỏi là đi đâu về đâu. Lúc đầu sợ lắm vì cứ nghĩ thế này hay thế khác, sau ứ sợ nữa bắt chuyện luôn. Vậy là được mấy bạn còn đi kèm cùng cho đến tận khách sạn. Hay có lần lang thang đến 1 ngôi làng ven sông ở New Bagan, mua mấy thứ bánh địa phương rồi ngồi ăn cùng đám trẻ con ở đấy.
                                              Ngồi viết review trong một ngày Hà Nội mưa gió, xám mịt mùng mà bao nhiêu ký ức của nắng gió Bagan ùa  về…  Trừ cái vụ tiền Đô và khó xài được thẻ tín dung ra thì mình thấy rất ok. "
99	1	Mình đã có dịp tham quan chùa Linh Ứng 2 lần (một lần cùng anh chị em trong công ty, một lần cùng vợ). Cả 2 lần đến đây đối với mình là chưa đủ vì sự cuốn hút của cảnh quan nơi đây. Có nhiều thứ để khen lắm. Mình thích điểm du lịch này, đặc biệt muốn đến đây thêm nhiều lần nữa.
100	1	"Chùa rất to đẹp, bên trong Chánh điện còn đẹp nữa bởi những pho tượng Phật rất có thần.
                  Không hiểu sao khi vào trong Chánh điện mình thấy rất dễ chịu.
                  Nhà mình đi bộ từ khách sạn Centra Center Chùa hết chừng 3 phút. Khu China Town và Bangkok Hospital ngay gần Chùa.
                  Khách chú ý mặc trang phục kín đáo, nếu ko có thể mượn đồ ở Chùa để mặc.
                  Nhớ bỏ dép ra trước khi vào Chánh điện. Tất cả đều có hướng dẫn, chỗ vào mua vé, lối lên, chỗ để dép, đường xuống...
                  Giá vé vào thăm Chùa là 40 Bath, trẻ con không cần mua vé. 
                  Trong khuôn viên Chùa có khu trưng bày, giá vé là 100 Bath."
101	1	Hai vợ chồng mình cùng mẹ đã đi tham quan khu chợ đêm Pattaya trong chuyến du lịch Thailand dịp 30/04 năm ngoái. Ở đây không khí rất vui, bán rất nhiều loại mặt hàng từ các món ăn truyền thống của người Thái đến các mặt hàng lưu niệm, quần áo, và hoa quả. Mình nhớ có một vài món đồ lưu niệm mình và vợ muốn mua, nhưng giá hơi cao, nên cả hai không mua nữa. Cả nhà đi dạo quanh khu chợ khoảng 1h, sau đó nghỉ chân tại quán bán hoa quả mua ít hoa quả ăn giải khát (hoa quả ở đây tươi ngon). Bạn đến du lịch Pattaya thì đừng bỏ lỡ tham quan chợ đêm cuối tuần nhé.
102	1	"Đây là nơi ngắm cảnh biển Pataya từ trên cao, không cần mua vé.
                  Ở đây có khu tưởng niệm Ngài Đô đốc Hải quân, có nơi để dâng hương hoa lên Ngài. Mình thấy nhiều người đốt pháo ở gần đó, chưa hiểu mục đích ntn. Lâu lắm mới trực tiếp nghe và nhìn pháo Tết (mặc dù không phải là Tết và trời nắng chang chang)
                  Bạn chuẩn bị sẵn đồng 10xu để cho vào kính viễn vọng.
                  "
103	1	Malacca không có quá nhiều trung tâm mua sắm lớn và đây là một trong số đó. Vị trí ở rất gần trung tâm thành phố, bạn có thể đi bộ, dạo ghé qua đây từ bờ sông/quảng trường trung tâm.  
104	0	Nhóm chúng tôi cùng tham dự hội thảo khá đông, khi đặt khách sạn được xác nhận đủ chỗ, nhưng khi tới thì bị nhồi 3-4 người/phòng, tính tiền theo đầu người.
105	1	Có khá nhiều đặc sản đặc sắc: Bánh cuốn chả nướng que tre với hành khô ròn giụm (cực ngon ^^) , Mít tiến vua Đại Hoàng (cái này không cần phải giới thiệu nhiều về độ ngon và thơm), Gà Móng Tiên Phong - Duy Tiên (gà thịt chắc và đen, thơm ngon hết ý), còn nhiều những món ngon nữa nhưng những món đó nhiều nơi có rồi nên mình không kể ở đây nữa. Gần đây ở Hà nam còn có nhiều dự án trồng nấm sạch, nuôi ong lấy mật sạch, nhất là nuôi bò lấy sữa với chất lượng sữa tươi rất thơm ngon! Hầu như không có thắng cảnh đặc sắc để tham quan. 
106	1	Chợ nằm trên phố Second road, vị trí rất trung tâm ngay gần Central Festivals. Chợ gồm các quầy hàng bán quần áo và đồ lưu niệm rẻ tiền kiểu 100 baht 3 cái. Chợ mở cả ngày đêm. Không hấp dẫn.
