Content,Sentiment
phong dep sach se.,1
"Mọi thứ gần như không có gì để chê cả. Cảm ơn bé Thảo lễ tân đã tận tình hướng dẫn cho chị, cảm ơn nhóc Phúc giúp chị có những bữa sáng rất ổn, cảm ơn bé My, nhóc Tú và cả David nữa... chắc chắn chị sẽ quay lại! Cảm giác giống như được ở nhà vậy! Thanks all!",1
"Vị trí thuận tiện, nhân viên nhiệt tình",1
Nhân viên rất nhiệt tình và thân thiện,1
"Thái độ nhân viên rất tốt, phòng cũng được. Tôi book phòng hướng vườn nhưng được upgrade miễn phí lên phòng hướng hồ bơi với view khá đẹp. Ăn sáng có nước quả tươi.",1
"Hồ bơi sạch, phòng đẹp, roof top bar của khách sạn là nơi tuyệt vời để ngắm hoàng hôn trên biển.",1
"Khung cảnh sân vườn, thiết kế phòng nghĩ, thái độ phục vụ và giá cả hợp lý.",1
"Nhan vien tiep tan, phuc vu rat niem no , nhiet tinh voi khach, tao cho minh mot cam giac than thien nhu voi nguoi than !",1
"Dễ dàng di chuyển những vùng quanh phố cổ, Hồ Gươm, phòng nhìn ra đường nên rất thích.",1
Thái độ nhân viên thân thiện. Sáng mình phải đáp chuyến bay sớm nhưng nhân viên đã chuẩn bị bữa sáng cho mình. Nhất định lần sau sẽ ghé lại.,1
Vi tri Thuan loi cho than quan hanoi,1
Tôi thích đồ ăn sáng tại đây,1
"ilovetulinh  <3  đồ ăn sáng ngon , tất cả đều tuyệt vời !!!!!!  . bạn sẽ không hối hận khi đặt phòng ở đây !  >:D<",1
"Phòng rẻ, gần Hồ Xuân Hương, có buffet miễn phí",1
Sạch sẽ.Gần trung tâm.Giá hợp lí.,1
"Nhân viên ở đây rất nhiệt tình, phòng ốc sạch sẽ, vì có đi cùng em bé nên nhân viên thay toàn bộ ga giường, vỏ gối, chăn hàng ngày. Ngoài ra còn có nhân viên trông coi và mở cửa 24/24 nên có đi chơi về khuya không ngại gọi cửa như khách sạn gần đó. Khách sạn ngay khu trung tâm, gần biển, gần chợ đêm, gần tháp Trầm Hương => rất tiện. Giá cả thì quá sức hợp lý so với giá tiền và chất lượng",1
Ks trang trí đẹp,1
"Thái độ phục vụ tốt , phòng sạch sẽ",1
Giường ngủ êm và sạch,1
"Diện tích phòng thông thoáng, thoải mái, rộng rãi. Có tầm nhìn đẹp, nhìn được ra biển. Nhân viên phục vụ thoải mái, tận tình.",1
"Khách sạn gần chổ làm việc, có thể đi bộ đến được. Gần biển, gần các trung tâm du lịch vui chơi của thành phố. gần siêu thị, chợ... OK.",1
Nằm giữa khu vực đông vui..,1
Vị trí trung tâm phố TâyĐiều hoà hoạt động tốt,1
Phòng rộng rãi hơn mình nghĩ khá nhiều! Tuy mình mới ở phòng hạng standard thôi nhưng chẳng thiếu hay kém cạnh gì hạng sup cả :) mình rất hài lòng về khách sạn Elite,1
"Không gian yên tĩnh, sạch sẽ, nhân viên vui vẻ nhiệt tình, tạo điều kiện cho gia đình tôi ở 2 phòng sát nhau",1
"Nhân viên rất thân thiện, đáp ứng nhanh chóng sự yêu cầu của khách",1
"Bữa sáng ngon, sạch sẽ, khá gần trung tâm",1
Phong co view rat dep! Tien nghi tot!,1
Ks có tầm nhìn đẹp,1
bữa sáng khá tuyệt,1
"View thị trấn đẹp, phòng rộng",1
"Phòng nghỉ đẹp, sạch sẽ, view tốt.",1
Phòng nghỉ đẹp tuyệt Nội thất hiện đại Không gian ấm cúng hiện đạiGía cả phải chăng Mọi người nên ở khách sạn này,1
Khách sạn ấm cúng cho một chuyến đi mùa lạnh,1
Sương mù dày đặc,1
"Nhân viên nhiệt tình, chu đáo, view đẹp.",1
"Phòng sạch sẽ, nhân viên nhiệt tình",1
"Nhân viên thân thiện, dễ mến",1
View nhìn ra quảng trường,1
khong co,1
Tôi đã đặt phòng .Nhưng tới nơi các bạn cho ở khách sạn khác,1
"Sự thân thiện,,nhiêt tình,khu vực yên tĩnh,noi chung rất tuyet",1
Vị trí thuận tiện gần các địa điểm du lịch nổi tiếng.,1
"Nội thất ổn, giá không quá đắt sau khi sale off",1
"Nhân viên thân thiện, phòng sạch sẽ, tiện nghi khách sạn tốt.",1
Gần trung tâm,1
"Rất sạch sẽ, nhân viên rất nhiệt tình giúp đỡ khi bạn muốn đi thăm quan hay ăn uống",1
Sạch sẽ thân thiện,1
Phòng rất rộng và sạch sẽ,1
"Khí hậu se lạnh, thích",1
Địa điểm rất thuận lợi.,1
Gần trung tâm phố cổ.,1
Nhân viên thân thiện.nhiệt tình.bữa sáng ngon.phục vụ chuyên nghiệp.phòng sạch sẽ.,1
Rất thuận tiện.,1
Nhân viên nhiệt tình.vị trí thuận lợi để tham quan và ăn uống,1
Nhân viên phục vụ,1
"Phòng rộngThiết kế giường, toilette hợp lý",1
"Phòng nghỉ sạch sẽ ấm cúng, nhân viên rất thân thiện và vui vẻ. Vị trí rất thuận lợi. Đồ ăn rất ngon.",1
"Phòng rất đẹp, nhân viên thân thiện và đồ ăn khá ngon.",1
"Thuận tiện ăn uống , ra hồ gươm rất gần , nhân viên thân thiện",1
Sạch sẻ sang trọng và vui vẻ niềm nở,1
Quản lý và nhân viên rất nhiệt tình và chuyên nghiệp. Tạo điều kiện thuận lơik cho khâch cư trú thoải mái nhất. Câm ơn Urban Alley,1
"Thái độ phục vụ của nhân viên rất tốt. Đưa xe oto ra đón mình và giới thiệu về sapa rất rõ ràng và chi tiết, giới thiệu quán ăn cũng ngon nữa. có cho thuê xe máy luôn :)Rất hài lòng, có bạn lên sapa nhất định sẽ giới thiệuPhòng sạch sẽ , chăn ấm, nêm êm .",1
Khách sạn mới nhưng xa trung tâm thị trấn,1
"Phòng nghỉ sạch sẽ,  nhân viên rất thân thiện và nhiệt tình!",1
"Rất tốt, rất thoải mái, nhân viên rất nhiệt tình",1
Phòng ngủ rất tốt và sự phục vụ của nhân viên rất tốt.,1
Nhân viên nhiệt tình,1
"Phòng nghỉ mới, sạch sẽ, thoáng mát mà giá cả lại hợp lý. Anh chủ dễ thương nhiệt tình. Tóm lại mọi thứ đều ok",1
Nhân viên rất nhiệt tình và mến khách.,1
"Phòng sạch sẽ, tiện nghi",1
Thái độ phục vụ rất tận tình và chu đáo,1
"Khăn, gối, nệm sạch sẽ, thơm tho",1
"Vị trí KS rất thuận tiện cho việc tham quan các bản, thác, núi hàm rồng, chợ Sapa.",1
suwj thoai mái,1
Di choi va kham pha duoc nhieu dieu dia diem du lich kha dep.,1
"Phòng sach, thoáng,gia hợp lý, tôi sẽ quay lại làn sau.",1
"phòng sạch, thoáng, gần nhiều điểm tham quan , nhân viên nhiệt tình, thân thiện.",1
"Nhân viên tư vấn nhiệt tình, tốt,Phòng ở tiện nghi, sạch sẽ, địa điểm cũng ngay trung tâm . hài lòng về khách sạn",1
"Gần chợ, trong phố cổ,  tiện lợi trong việc tham quan, mua sắm ăn uống.",1
"Đồ đạt nội thất đã xuống cấp.. Nhất là hệ thống toalet có mùi hôi , vòi sen, vòi nước gần như bị bong ra..nhưng bù lại nhân viên rất nhiệt tình, dễ chịu.. Vị trí cũng thuận tiện để đi lại!",1
"Phòng đẹp, nội thất tốt",1
"Vị trí tốt, giá tốt.",1
Phục vụ rất thân thiệt và đáng mến,1
địa điểm thuận tiện khi đi chơi phố cổ,1
An sang ngon,1
"Tầm nhìn ra trung tâm, vị trí gần Phố cổ, Hồ Gươm, thuận tiện đi lại ngắm cảnh và ăn uống.",1
"Khách sạn nằm ở vị trí thuận lợi, đầy đủ tiện nghi, nhân viên thân thiện",1
phòng sạch sẽ,1
"vui vẻ, trung tâm rất thuận tiện đi lại tham quan",1
"Khách sạn sạch sẽ, nhân viên tiếp đón ân cần, vị trí thuận tiện.",1
Nội thất phòng đẹp.đi lại ăn uống thuận tiện.nhân viên thân thiện.,1
Phòng sạch sẽ và đẹp. Tôi rất hài lòng,1
"Thoải mái như chính đang ở nhàNhân viên thân thiện, giúp đỡLocation tốtRất đáng giá tiền",1
"Phong canh, con người.",1
rẻ hơn,1
"Phòng sạch sẽ, thoải mái, yên tĩnh, tiện nghi đầy đủ.Nằm trong khu phố cổ nên tiện việc đi lại tham quan một số địa điểm du lịch.",1
"Nhan vien than thien ,khach san sach se",1
Thich cach phuc vu. Than thien nhe,1
"dịch vụ đặt phòng rất thoải mái ,nhân viên hướng dẫn tận tình , sẽ trở lại khách sạn khi có dịp về Hà nội",1
"khu vực trung tâm phố cổ, phòng rộng rãi, nhân viên rất thân thiện nhiệt tình.",1
"Thích gường to, êm, sạch. Thích view hồ.",1
"Vị trí trung tâm, gần Hồ Hoàn Kiếm",1
Bữa sáng được,1
"Phòng sạch sẽ, giường ngủ thoải mái. Không gian thoáng.",1
"Nhân viên khách sạn thân thiện, nhiệt tình, phòng sạch sẽ",1
"phòng sạch sẽ, giường ngủ thoải mái, vị trí tuyệt vời cho du khách muốn nghỉ ngơi và tham quan phố cổ Hà Nội",1
"Khách sạn ngay trung tâm phố cổ, phòng đẹp",1
Location,1
"Nhân viên thân thiện ,nhiệt tình  chỗ ở tốt gần Hồ Gươm",1
"Nhân viên phục vụ tốt, lịch sự. Khách sạn sạch sẽ, wifi tốt.",1
Reception ok,1
Giường khá êm và sạch sẽ.,1
Nhân viên phục vụ dễ thương và rất nhiệt tình giúp đỡ khi bạn gặp khó khăn.,1
Đi vào mùa thu nên thời tiết mát mẻ,1
"Buffet sáng ngon, hồ bơi thuận tiện tuy hơi nhỏ, xe đạp miễn phí, nhân viên hỗ trợ tốt.",1
"nhân viên khá nhiệt tình, địa điểm ngay phố cổ, có thể đi bộ tham quan tiện lợi",1
vị trí good,1
Vi tri thuan tien,1
vị trí trung tâm thuận tiện,1
"Khách sạn nằm gần trung tâm phố cổ, hồ gươm",1
Su tien loi,1
"Vị trí, nhân viên, giá cả và chương trình tour du lịch tham quan vịnh Hạ Long",1
"Vị trí thuận tiện, khu phố Tây tập trung nhiều dịch vụ ăn uống, gần khu vực Hồ Gươm có thể đi dạo buổi tối",1
khách sạn nằm tại trung tâm hanoi nên rất tiện ích,1
Đây là một địa điểm rất đẹp giúp chúng tôi có thể đi bộ đến các trung tâm mua sắm và trải nghiệm ẩm thực Hà nội.,1
"Homestay dễ thương..phòng rộng , thoải mái, nhân viên nhiệt tình , dễ thương , có thể về khuya không sợ ks đóng cửa",1
"Cô tiếp tân rất dễ thương, nhiệt tình, hướng dẫn mọi thứ rất tận tình.Mình tới sớm hơn giờ check in nhưng do có phòng trống nên cho mình được nhận phòng sớm. Phòng ốc sạch sẽ, thuận tiện các tuyến đường ra phố cổ hoặc ra biển",1
"sạch sẽ, ăn sáng nhiều lựa chọn, thái độ nhân viên tốt",1
"Phòng rộng rãi, sach se, đầy đủ tiện nghi, homestay nhưng còn hơn cả khách sạn 3 sao, giường rộng 3 người ngủ thoải mái. Anh chủ rất nhiệt tình và thân thiện.",1
"Nhân Viên lịch sự, hòa nhã. Bữa ăn tuyệt vời, Chi phí quá rẻ, địa điểm thuận tiện cho việc tham quan các danh lam gần. khu vực ngủ nghỉ, ăn uống sạch sẽ.",1
Không trộm cắp dù đông người,1
Thái độ nhân viên ở khách sạn rất tốt. Phòng và wc vô cùng sạch sẽ và tạo cảm giác rất thoải mái và chuyên nghiệp.,1
"Không gian xanh, được chăm sóc thường xuyên. ông bà chủ thân thiện, yêu thiên nhiên. nhân viên phục vụ tốt",1
view sông,1
Thoải mái Chủ nhà hieu khách,1
"Phòng rộng , đầy đủ tiện nghi , ks có hồ bơi đẹp , vị trí thuân lợi , nhà tắm có bồn massage",1
Nhan vien phuc vu,1
Giường ngủ thoải mái,1
"Nhân viên rất thân thiện, phục vụ tốt.Giường và phòng thoải mái",1
Dịch vụ rất tốt. Đáng tiền,1
"Nhân viên rất thân thiện và tiếp đón chu đáo. Chúng tôi bị trễ chuyến bay và check in vào lúc 1AM nhưng nhân viên rất ân cần hỏi thăm, ăn sáng buffet đổi món hằng ngày, rất vừa miệng, phòng đẹp và sạch sẽ. Đối diện có quán bò nướng cũng khá ngon.",1
"Tiện di chuyển. Ăn uống. Nhân viên thân thiện, chuyên nghiệp.",1
"Sạch sẽ, địa điểm thuận lợi, phục vụ chu đáo",1
Phòng đẹp. Không gian đẹp. Gần phố cổ.,1
"Clean, nice view, pretty good location to the own town, free bike (but you have to ""look creditable"" :-D).",1
"Rất gần phố cổ, đi lại rất tiện. Ks có sân vườn thoáng mát. Sẽ ghé lại nếu đi Hội An.",1
Không gian yên tĩnh,1
"Phòng rộng, tiện nghi đầy đủ, sạch sẽ, nhân viẻn nhiệt tình",1
Phong kha sach se. Nhan vien than thien. Vi tri thuan tien. Minh se tro lai khach san neu co dip.,1
"• Chuyến đi nghỉ mát    • Cặp đôi    • Phòng Tiêu chuẩn Giường Đôi    • Đã nghỉ 1 đêm    • Gửi bằng di độngNothing, it was a great experience.Staff is really great and helpful. We spent two nights in their hotel and they arranged our trip to Sapa and to Halong bay without problem. All the staff made our trip in Hanoi easier. We were received with fresh fruit and drinks which helps to manage the high temperature.Rooms, attendance, location, everything was ok. I highly recomend this hotel.",1
Very nice hotel with the best staff ever. Affordable prices with very clean rooms and excellent service. They arranged everything from taxis to trips around the northern Vietnam. You don't find a better location in Hanoi. All in all a fantastic place to stay. Would definately stay here again if I was to visit Hanoi.,1
Địa điểm thuận tiện đi lại,1
Such friendly staff and lovely breakfast. truong is also a helpful dude,1
"Phục vụ nhiệt tình, bữa sáng đa dạng.",1
"Vị trí tốt, nhân viên nhiệt tình, thân thiện, dịch vụ thuê xe rẻ hơn các khách sạn xung quanh",1
tôi đến khách sạn ở 3 đêm tôi rất thich khách sạn này vì yên tĩnh và nhân viên phục vụ rất nhiệt tình.,1
"May nên được upgrade lên hạng cao hơn, phòng ốc đẹp tuyệt, view hết xảy. Vị trí không chê vào đâu được.",1
"Nhan vien nhiet tinh, vi tri dep.",1
Phòng đẹp và thoải mái,1
Phòng đẹp view ok,1
Vị trí,1
nhân viên khách sạn rất dễ thương. vị trí hotel tuyệt vời...rất thú vị.,1
"Nhân viên thân thiện, chỗ ở sạch sẽ đầy đủ tiện nghi, thuận tiện đi lại.Rất hài lòng.",1
"khách sạn sạch sẽ, nhân viên ân cần, ngay trung tâm phố cổ",1
"Nhân viên khách sạn vui vẻ, nhiệt tình và chu đáo",1
Chủ homestay thân thiện hoà nhã ân cần tốt bụng,1
Owner is good,1
chủ nhà thân thiện,1
"cảnh đẹp, căn hộ đẹp",1
tiện nghi trong căn hộ và khuôn viên khách sạn đẹp,1
Thái độ lễ tân nhiệt tình và không gian yên tĩnh.,1
Khuôn viên khách sạn khá đẹp. cảnh quan được bài trí bắt mắt. Bánh mì khá ngon,1
Thái độ phục vụ chưa được tốt,1
Be boi va phong tap,1
Sự yên tĩnh. Thoải mái.,1
Be boi sauna,1
"Nghỉ ngơi, thoải mái và thư giãn.",1
"Nhân viên nhiệt tình, vị trí tốt.",1
Tien nghi va yen tinh,1
"Vi tri,sach se,tien nghi",1
Sự sạch sẽ và service của mayfair,1
"Phong tien nghi va thoai mai,sạch se,nhan vien phuc vu tan tinh,tốt va chu dao.",1
"Khách sạn nằm trong khu phố cổ rất yên tĩnh,đồ ăn trong khu vực xung quanh khách sạn ngon mà giá cả phải chăng. Ngoài ra, do ở gần Nhà thờ Lớn nên có thể nghe tiếng chuông vào sáng sớm, rất thích.",1
Hanoi Rock Hostel đã cho chúng tôi trải nghiệm rất thú vị trong 2 ngày 3 đêm ở Hà Nội. Lần đầu tiên ngủ trong phòng tập thể nam nữ đúng là nhiều điều thú vị. Sảnh và quầy bar đẹp,1
