reviews	sentiment
Ko nên đòi hỏi làm khó khách đã qua đêm nhiều lần vì có khi họ quên chứng minh nhân dân	1
Phòng mình không có cửa sổ nên mới vào hơi có mùi phòng 1 chút còn lại thì ổn hết :D	1
- Trong phòng không có tủ lạnh, nước uống- Không có nhân viên dọn phòng hàng ngày- Phòng trong không có cửa sổ nên rất bí	1
Hơi ồn nên khó ngủ.Đèn hành lang đèn sáng ban đêm rọi qua cửa kính trên phía trên cửa chính lọt vào phòng, chói khó ngủ.	1
Hơi xa trung tâm nên chỉ có thể đi chơi bằng xe máy.	1
Giá tiền hơi đắt và giờ check-out hơi sớm (11g)	1
tre em dân tộc còn quấy rầy du khách	1
xe thuê hơi cùi	1
Wifi hơi yếu.  Hay mất sóng.	1
khách sạn không hề đúng với preview, không bồn tắm, không truyền hình cáp, và không xứng đáng...	1
Toalet	1
- Không có trà và nước uống miễn phí- Dầu gội sữa tắm cho khách dùng lại chai cũ của người trươc đã dùng, hộp đựng amenity còn dính tóc của người ở trước -> nhà vệ sinh không sạch lắm	1
Check out chưa tốt.tôi ở 2 đêm và giá phòng k bao gồm ăn sáng nhưng khi thanh toán trả phòng thì lại tính tiền ăn sáng.nhân viên k kiểm tra kỹ lại còn tỏ vẻ nghi ngờ,khó chịu	1
Ga gối và khăn tắm chưa tốt.	1
phòng bí, có mùi cũ kĩ, điều hòa xuống cấp, không mát. Hệ thống nhà vệ sinh, bồn tắm xuống cấp.	1
Nhan vien rat te toi nghi them 8 h nua tinh tien gap doi	1
Vi tri thuan tien, phong dep sach se, nhan vien de thuong	1
wifi yếu	1
Thái độ của nhân viên nên cởi mở hơn. Không nên nguyên tắc cứng nhắc.	1
Máy sấy tóc, khăn tắm quá cũ	1
khăn tắm quá cũ, mùi hôi	1
chắc chắn là không có điều gì không thích, cố suy nghĩ tìm mà không tìm ra	1
Món ăn chưa ngon.	1
Tivi không tốt, bị nhiễu nhiều kênh.Giường lớn nhưng do 2 tấm nệm nhỏ ghép lại, cho nên nằm hơi khó chịu.	1
Truoc ks hon chat	1
Khong co dieu gi	1
Hóa đơn thành toán tại ks  là Giá phòng đặt trên booking +10% VAT. AI cần lấy hóa đơn nên lưu ý.	1
không có gì đáng nói	1
tiện nghi trong phòng hơi cũ- wifi không ổn định.	1
Phòng áp mái nghe tiếng mưa cả đêm không ngủ được. Món phở gà thiếu hương vị. Thanh toán bằng visa bị tính phí 3% cho Vietcombank (hết sức vô lý, trong khi các ngân hàng khác còn giảm giá cho khách thanh toán bằng thẻ). Mặc dù khách đã thông báo từ khi đặt phòng là sẽ cần hóa đơn khi thanh toán, nhưng phải quay lại lúc 12h mới lấy được (lý do: cty có quá nhiều khách sạn!!!, lại vô lý)	1
Không có thang máy	1
Nhân viên lễ tân phục Ko niềm nở nhiệt tình.	1
Ks này từ choi khach hàng	1
Mình đặt phòng tiêu chuẩn giường đôi ở 4 đêm tuy nhiên khi đến Khách sạn thì nhận được thông báo phòng mình bị sự cố điện nước gì đó. Khách sạn cho mình sang 1 khách sạn khác cùng hệ thống tuy nhiên thiết bị trong phòng quá cũ kỹ không giống như phòng mình đặt.	1
nhà nghỉ ko báo trước là phòng  104 không có vệ sinh trong nên khách thấy bị động và thấy có chút bất tiện. phòng không có chỗ treo quần áo	1
Ăn sáng hơi đơn giản	1
Phòng hơi nhỏ, phòng có vòi bị hư.	1
Tho bep Phuc vu kem	1
Chúng tôi ở tầng trên cùng đi lên khá mêt, bên cạnh đó là máy giặt khá ầm ĩ, thỉnh thoảng nghe người giặt đồ nói chuyện bên ngoài nên không được thoải mái cho lắm. Điều hòa thì bật mãi mới lên, còn phòng thì hơi bí một chút.	1
phòng ở và phòng tắm rất nhỏ	1
bữa sáng chưa phong phú lắm	1
ks quá nhỏ, không có chỗ để xe máy và fai mang đi gửi rất rất bất tiện. Phòng tiêu chuẩn giường đôi hoặc 2 giường đơn quá nhỏ, cực nhỏ và sắp xếp lôi thôi cứ như 1 cái phòng biệt giam ấy. mình đặt 3 đêm nhưng chỉ ở đc đúng 1 đêm và fai check out mặc dù bị tính phí để đi ở ks khác.	1
I lost money (900 USD). Thief broke into my room (201) on 16/09/2015 while I was sleeping.  (Tôi đã ở khách sạn này và bị kẻ trộm đột nhập, lấy đi 18 triệu và một đồng Hồ)	1
Khi booking thi web bao gia tien viet, khi thanh toan tien tai ks thi tinh theo usd gia thi truong tu do, cam thay bi lua.	1
phòng khá nhỏ, bí	1
Ồn, không có chỗ để xe máy	1
Khách sạn nhìn không mới như trong hình chụpẤm nấu nước bị hư, cảm giác như chưa được sử dụng lâu ngày	1
không	1
không có gi để thắc mắc cả	1
Địa điểm hơi vắng,cách phố cổ 5' đi xe máy. Nước nóng khách sạn không ổn định, phòng hơi tối.	1
Máy lạnh hơi yếuHình như 11h tối là tắt wifi hay sao ah vì tụi mình ở có 1 đêm nhưng đúng 11h là không dùng được wifi nữa	1
Chua co nhan vien xach do phu giup khach.	1
Máy lạnh hoạt động như quạt máy	1
Phòng không bắt được sóng điện thoại, nên khi ở trong phòng không thể nhắn tin hay gọi điện thoại di động, khá bất tiện khi đang cần liên lạc với bạn bè/đối tác.	1
máy lạnh quá yếu, phòng hơi bí gió	1
Không có gì để phàn nàn	1
Bồn cầu thỉnh thoảng trào nước lên kêu lộc bộc rất khó chịu.	1
Trong phòng tắm nên có nhiều hơn móc treo quần áo. Mặc dù đã có, đây là 1 chi tiết nhỏ thôi nhưng nếu được bổ sung thì tôi sẽ hài lòng hơn.	1
Không có thang máytrên booking là 3* nhưng thực tế chỉ 2*Dầu gội và sữa tắm sử dụng lại 2 chai dầu gội cũ, không biệt được, nên không dám sử dụng	1
không có nhiều hoạt động cho trẻ nhỏ. Nếu co thêm kid's club thì gđ mình sẽ trở lại đây thường xuyên hơn.	1
Ko có nhà tắm riêng Hơi xa nơi an uống	1
Khách sạn nằm trong góc khuất trong hẻm, buổi tối rất ồn mỗi khi các phòng khác ra vào. Wifi rất yếu	1
Gối nằm hơi cao	1
vị trí hơi xa trung tâm và ăn sáng không ngon	1
Không có bồn tắm và hơi xa trung tâm thành phố	1
Hơi xa trung tâm	1
Phòng thiếu đèn làm việc	1
Giá không giống với khi book trên web. Trên web ghi 325.000 nhưng khi thanh toán lại là 380.000. Chủ nhà có giải thích là do trang web có thu thêm 20% phí nhưng vẫn cố tình ghi rẻ hơn.	1
Too quiet since owners are always somewhere hiding until you call them, receptionist doesn't say anything even when he sees you.	1
Phòng 101 hơi muỗi vì ngay sân vườn.	1
Máy lạnh cứ vài phút lại tự tắt	1
Hơi xa với phố cổ Hội An	1
Khach san khong co thang may. Thang bo kha cao, xach hanh ly len toi phong kha met.	1
Nhà tắm hơi tối, giường nệm hơi cứng	1
Drap giường và gối quá cũ.Thiếu nhiều món đồ dùng tối thiểu trong phòng tắm.	1
Phải nhắc booking có ăn sáng.	1
Nếu đi nhóm với nhiều xe hơi, thì nơi đỗ xe hơi chật.	1
Máy lạnh hơi yếu nên đi nắng về phải đợi rất lâu phòng mới lạnh.	1
Tủ lạnh trong phòng gần như không hoạt động	1
Giá cao mà không kèm theo ăn sáng là điều khó chấp nhận.	1
sảnh chờ không đẹp lắm khó chụp hình làm lưu niệm vì có các cột to nhiều chiếm không gian sảnh so với các khách sạn khác . Mọi thứ OK	1
Phòng ngủ chật chội không tương xứng giá cả.với mức giá phòng khá cao (so với các hotel xung quanh) nhưng không phục vụ breakfast!	1
1. KS rò rỉ thông tin cá nhân khách hàng.2. Gọi cửa dọn phòng sau 10g tối.3. An ninh không đảm bảo,phòng bị quấy rối (gõ cửa) vào ban đêm.	1
đặt phòng 1 giường đôi, nhưng lấy 2 giường đơn ghép lại	1
điều hòa bố trí không hợp lý. không có kem và bàn chải đánh răng	1
xin thêm bàn chải và dép đi trong nhà nhân viên ko thoải mái, phòng 4 người để 2 mà xin thêm khó khăn! sữa tắm gội cũng ít, ko đáng với đẳng cấp 5 sao	1
Ăn sáng tại khách sạn quá nghèo nàn, đồ ăn không ngon, không phù hợp với giá phòng. Khách sạn hơi ít nhân viên, không có bảo vệ hướng dẫn chỗ để xe và xách hành lý	1
Không có	1
Phòng 0 có máy sấy tóc.Đồ ăn sáng chưa thực sự đặc sắc	1
Cua sau cua phong can ho khoa gai khong tot !O ngoai co the day cua ra khi da cai khoa trong. gay tam ly mat an toan !	1
Phòng rộng rãi, sạch	1
Do an sang minh ko thich cho lam it do an va ngay nao cung la mon nhu vay ko thay doi	1
Toi ko thich do uong o day minh chi gop y ... la mot ks 5 sao phai can co  mot good  bartender	1
nhà hàng ko phục vụ ăn tối.	1
Thieu duong,sua,cho viec uong tra va cafe ,am sieu toc hong	1
Phòng không giống như trên hình. Cảm giác như bị lừa đảo. Trả số tiền gần gấp đôi cho 1 Phòng deluxe với chất lượng còn tệ hơn phòng standard. Thật không thể hiểu nổi	1
Wifi ở đây hơi bị lag nên không vào được lúc đông người	1
cảm giác như nhân viên bảo vệ có thái độ phân biệt giữa khách nước ngoài và khách Việt. Khi mình về lại ks cũng khá muộn thì bị chặn lại và không cho vào, sắc mặt kiểu như chỗ này chỉ dành cho khách Tây. Mọi thứ đều tốt trừ điều này thôi.	1
Dat phong nu nhung khach san lai sx phong chung nam Ko nu	1
Wifi chậm	1
Wifi not good	1
- Phòng không có không gian riêng do ban công các phòng thông nhau, đi nghỉ dưỡng mà không dám mở cửa hướng ban công ngủ vì mấy đứa trẻ con phòng bên chạy qua chạy về thò đầu vô phòng nhìn.- Đứng ngoài ban công hóng gió biển mà mất mĩ quan lắm do các phòng phơi áo quần chật kín ngoài ban công.- Buffet sáng không ngon.	1
Hồ nước ngoài sân cỏ có mùi thúi, đi ngang chịu không được.Xuống hồ bơi tắm mà không được mở thuỷ lực thư giãn.Giường ngủ kiu cót két.Ban công đi luồn tuôn giữa các phòng, không an ninh, không riêng tư,	1
"Giường cực kỳ ""thoải mái"" với những tiếng lò xo kêu mỗi lần đổi tư ngủ☺"	1
Nhân viên phục vụ phòng không được thân thiện. Sóng wifi yếu . Bãi biển dơ,không tắm được.	1
Thu tiền phòng ngay khi khách đến đang giai quyết cv qua điện thoại.,phòng điều hoà nóng,nước yếu,khăn tắm sổ lông bám đầy người khách..!!???	1
Khách sạn không bố trí phao bơi ở bãi biển cho du khách sử dụng	1
Hồ bơi quá nhiều cát, bãi tắm không sạch, có nhiều ốc và dốc, nguy hiểm cho trẻ nhỏKs bắt khách đợi nhận phòng quá 60 phút, đến 14h mà hỏi phòng vẫn chưa có. Dọn phòng thì phải nhắc 2 lần mới dọnĂn sáng chán, ít món và không ngon	1
Bãi biển quá nhiều vỏ sò, ốc thêm nữa là rong riêu nên ko thể tắm dc. Buổi sáng mình có thấy nv ra cào vỏ ốc nhưng vài tiếng sau thì đâu lại hoàn đó.Buffet sáng thiếu đồ ăn đạm, sau 7h30 ko thấy chăm thêm đồ ăn nữa? Các loại bánh tráng miệng và cafe thì ngon. Nước trong phòng tắm dưới hồ bơi rất yếu, ko có cửa để thay đồ cũng ko có móc cho khách treo quần áo.Nước trong phòng có màu vàng nên cảm giác ko sạch sẽ.	1
Phòng như nhau đều hướng núi nhưng tính tiền 1 phòng hướng biển ... Thắc mắc nhưng cô tiếp tân cứ ra bill không trả lời cô khác thì bảo vậy là ok rồi... Giường thì quá mềm và kêu giường đơn thì chân k khoá được chạy tùng lung... Khi nói k quay lại vìk giải thích đúng thì tiếp tân k care... Đồ ăn sáng quá nghèo	1
Toilet không có quạt hút nên rất hôi. Nhân viên check in không chuyên nghiệp.	1
Bãi tắm nhiều rác . Bẩn	1
Wifi yếu	1
Tolet hôi, phục vụ không tốt, an ninh kén	1
Nhan viên phục vụ nhà hàng ít cười	1
Wifi chất lượng kém	1
Nhà ăn quá nóng	1
Hoi xa trung tam	1
Khong biet do du lich Mui Ne di xuong hay do cho o khong thuan tien sao ma gan cho o it hang quan.	1
Nhà hàng phục vụ ăn trưa rất lâu	1
Không có nước nóng để tắm	1
Bãi biển không sạch, nước có mùi	1
Ko thích ô nhiễm	1
Bai tam co nhieu rac thai qua. Nuoc tuan hoan trong khuon vien khong duoc sach se cho lam.	1
Ở bốn sao mà quá nóng	1
Buổi sáng có nhiều vỏ ốc, ngao làm kém hấp dẫn vẻ đẹp của biển	1
Nguồn nước hơi yếu, wifi rất yếu vào rất chậm	1
Nuoc ho boi khong sach.Co the chua bao gio thay nuoc.De nghi lam ve sinh ho boi thuong xuyen.	1
Noise	1
nhân viên không gõ cửa phòng trước khi vào	1
cần khăc phục đường nước, nước chảy rất bé	1
Nhan vien chua duoc chuyen nghiep lam	1
nước trong bồn tắm quá nhỏ	1
Khách đã đặt phòng trước nhưng lúc đến nơi lại kg có sẵn phòng, bắt khách phải ngồi chờ đợi quá lâu (hơn 30 phút) gây mêt mỏi.. Rất phiền! Phòng kê dọn quá chật chội. Ăn sáng quá trễ, kg tiện cho khách	1
Thiết bị nội thất và vệ sinh cũ	1
Nhân viên lễ tân cãi nhau với khách, k chu đáo, k nhiệt tình, k coa bãi đỗ xe, k bao giờ quay lại	1
Cách tính phí lưu trú chưa thu hút.	1
Khách sạn đóng cửa quá sớm khách về không vào được	1
Phòng cũ và không có cửa sổ với mức giá khá cao so với những khách sạn khác	1
Có lẽ không phải lỗi của chủ nhà nhưng ko hài lòng với dịch vụ thuê xe máy mà chủ nhà giới thiệu: - người miền Bắc nên có vẻ hơi kỳ thị người từ Bắc vào thì phải, nói chuyện hơi khó chịu dù mình đã cố hết sức vui vẻ và lịch sự, tính giá thuê đắt, mình thuê tròn 2 ngày nhưng trải qua 3 ngày mà vẫn lấy 3 ngày (150K / ngày). Nói chung không ưa cái anh cho thuê xe mà chủ nhà giới thiệu, nghĩ có lẽ dân ham làm ăn quá nên mình bỏ ko nói tên lên nữa.	1
Phòng k thoáng lắm vì k có ban công	1
Không có cửa sổ	1
Nhân viên bình thường	1
Phòng nghỉ có mùi ẩm mốc.	1
món ăn sáng không phong phú lắm	1
Điều hòa kém (Ks điều chỉnh sẵn độ), tôi đến vào những ngày Hà Nội nóng đỉnh điểm mà điều hòa có cũng như không	1
Lối vào quá bé.	1
Giường ghép 2 đệm nên ở giữa rất cứng và khó nằm	1
Phòng tắm chật và tất cả khăn đều đặt phía trên bồn cầu.	1
Tủ lạnh không đủ lạnh, tầng 2 rất ồn vì làm bếp.	1
Nhân viên quá công nghiệp. không xuất được hoá đơn VAT cho khách khi có yêu cầu	1
Chất lượng đệm rất tồi	1
Mọi thứ đều OK.	1
Không có tivi.	1
phòng nên có ti vi	1
Bàn ghế ở sân thượng và ở quầy ko chắc chắn, nên thay đổi.	1
